Période;ID client;AGE;situation familiale;date entrée en relation LCL;capacité juridique;régime matrimonial;Nombre d'enfants;Age enfant 1;Age enfant 2;Age enfant 3;Age enfant 4;Age enfant 5;CSP
AOUT;0A-BE-F5-B8;37;Marié(e);12/09/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
AOUT;0A-CB-14-DE;37;Célibataire;26/01/1995;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;0A-CC-61-20;5;Célibataire;21/04/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0A-DB-FF-55;32;Célibataire;08/03/2013;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
AOUT;0B-0C-C7-2E;22;Célibataire;30/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;0B-12-E1-1E;59;Marié(e);09/09/2021;Capable;0;0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
AOUT;0B-12-E1-1E;59;Marié(e);09/09/2021;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
AOUT;0B-47-59-84;53;Marié(e);01/01/1994;Capable;Séparation de biens;0;0;0;0;0;0;ARTISAN FABRICATION
AOUT;0B-64-CB-E6;6;Célibataire;27/10/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0B-85-DD-5A;26;Célibataire;29/09/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;0B-AC-D5-13;20;Célibataire;26/01/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0B-B6-DC-F1;27;Célibataire;27/07/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0B-B7-75-60;39;Célibataire;24/09/2013;Capable;Pas de régime (non marié);1;6;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;0B-BE-F6-E7;24;Célibataire;30/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;0B-CD-3E-46;39;Célibataire;04/05/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
AOUT;0B-D5-3D-3E;27;Célibataire;12/09/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0B-FE-C3-3D;25;Célibataire;30/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;0C-05-CB-B3;27;Célibataire;04/12/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;0C-06-3F-46;21;Célibataire;13/12/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0C-0B-8E-3B;43;Célibataire;21/12/1998;Capable;Pas de régime (non marié);2;8;4;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;0C-0D-F7-1C;29;Marié(e);29/07/2021;Capable;Régime de droit étranger;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0C-1E-13-5F;70;Divorcé(e);10/06/1993;Capable;0;0;0;0;0;0;0;ANCIEN EMPLOYE OUVRIER
AOUT;0C-1E-13-5F;70;Divorcé(e);10/06/1993;Capable;Pas de régime (non marié);0;0;0;0;0;0;ANCIEN EMPLOYE OUVRIER
AOUT;0C-31-C3-E9;16;Célibataire;07/01/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0C-43-E4-43;60;Célibataire;09/11/2009;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
AOUT;0C-44-B7-E3;87;Marié(e);01/08/1976;Capable;Communauté réduite aux acquets;2;56;58;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0C-44-B7-E3;87;Marié(e);01/08/1976;Capable;Régime légal avant le 01/02/1966;2;56;58;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0C-4E-32-73;39;Célibataire;24/09/2014;Capable;Pas de régime (non marié);1;6;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0C-5C-62-4C;6;Célibataire;11/01/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0C-5F-0A-DB;28;Célibataire;29/08/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0C-66-A2-56;31;Célibataire;08/07/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0C-6E-5F-7C;62;Célibataire;05/08/1986;Capable;Pas de régime (non marié);2;13;15;0;0;0;VETERINAIRE
AOUT;0C-90-95-39;31;Célibataire;06/10/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0C-A8-CB-1F;41;Marié(e);23/10/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;0C-A8-CB-1F;41;Marié(e);23/10/2007;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;0C-C3-01-E2;20;Célibataire;08/09/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;0C-C4-C3-52;27;Célibataire;25/08/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;0C-C7-5F-2D;31;Célibataire;08/10/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
AOUT;0C-CA-2D-9E;3;Célibataire;22/01/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0C-F5-2A-CE;77;Marié(e);05/02/2007;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;RETRAITE (SANS PRECISION)
AOUT;0D-00-5A-7B;13;Célibataire;26/09/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0D-16-1E-03;23;Célibataire;04/06/2015;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0D-18-B0-17;28;Célibataire;25/10/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
AOUT;0D-45-41-21;32;Célibataire;09/02/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;0D-4A-C2-C3;77;Marié(e);22/12/1975;Capable;Communauté réduite aux acquets;2;52;54;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0D-4F-D1-99;36;Marié(e);10/02/2009;Capable;Régime légal à compter du 01/02/1966;2;13;10;0;0;0;EMPLOYE DE COMMERCE
AOUT;0D-56-DE-C8;23;Célibataire;20/07/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;0D-5A-ED-73;32;Célibataire;07/05/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT FUTUR PROFESSION LIBERALE
AOUT;0D-6B-EC-92;35;Marié(e);27/08/2013;Capable;Communauté réduite aux acquets;1;1;0;0;0;0;CADRE D'ENTREPRISE
AOUT;0D-6B-EC-92;35;Marié(e);27/08/2013;Capable;Communauté universelle;1;1;0;0;0;0;CADRE D'ENTREPRISE
AOUT;0D-6B-EC-92;35;Marié(e);27/08/2013;Capable;Pas de régime (non marié);1;1;0;0;0;0;CADRE D'ENTREPRISE
AOUT;0D-76-FA-3B;43;Célibataire;19/05/1998;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
AOUT;0D-91-85-71;30;Célibataire;22/01/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0D-95-7F-FF;64;Marié(e);01/01/1983;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;CHOMEUR
AOUT;0D-C1-3F-C3;21;Célibataire;25/05/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;0D-CE-13-E7;73;Marié(e);01/01/1983;Capable;Communauté réduite aux acquets;3;36;45;43;0;0;RETRAITE (SANS PRECISION)
AOUT;0E-05-46-BB;34;Célibataire;16/09/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ARTISAN FABRICATION
AOUT;0E-11-1C-4E;34;Célibataire;24/08/2004;Capable;Pas de régime (non marié);1;3;0;0;0;0;CADRE D'ENTREPRISE
AOUT;0E-21-01-84;19;Célibataire;21/02/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0E-42-24-09;29;Célibataire;26/10/2021;Capable;0;0;0;0;0;0;0;CHEF DE PETITE ENTREPRISE
AOUT;0E-42-24-09;29;Célibataire;26/10/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;CHEF DE PETITE ENTREPRISE
AOUT;0E-46-BA-24;27;Célibataire;09/11/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0E-48-4B-93;64;Divorcé(e);27/08/2004;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;0E-49-93-2D;26;Célibataire;30/08/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0E-51-B9-54;59;Marié(e);28/10/1987;Capable;Régime légal à compter du 01/02/1966;3;17;21;34;0;0;EMPLOYE DE COMMERCE
AOUT;0E-56-EA-D8;47;Marié(e);18/09/1997;Capable;Communauté réduite aux acquets;2;16;12;0;0;0;EMPLOYE DE COMMERCE
AOUT;0E-5D-C7-89;3;Veuf (veuve);27/03/2020;Capable;0;0;0;0;0;0;0;ANCIEN EMPLOYE OUVRIER
AOUT;0E-7E-46-58;44;Célibataire;09/01/2012;Capable;0;0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
AOUT;0E-7E-46-58;44;Célibataire;09/01/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
AOUT;0E-86-8C-C3;14;Célibataire;04/03/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0E-B2-C8-F8;68;Marié(e);08/12/2000;Capable;Régime légal à compter du 01/02/1966;3;23;20;26;0;0;MEDECIN PHARMA SALARIES ETUD. HOSPI.
AOUT;0E-CF-EC-B2;33;Célibataire;28/02/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;0E-D0-4D-CE;39;Marié(e);10/07/2019;Capable;Séparation de biens;1;2;0;0;0;0;OUVRIERS
AOUT;0E-DA-84-04;45;Célibataire;09/07/2009;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0E-ED-47-7E;71;Veuf (veuve);01/01/1984;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
AOUT;0F-00-8B-B4;36;Célibataire;15/12/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;0F-08-CD-72;22;Célibataire;31/01/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0F-1F-0E-26;33;Marié(e);29/07/2021;Capable;Régime de droit étranger;0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;0F-20-4F-71;40;Célibataire;19/07/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
AOUT;0F-24-2B-C7;5;Célibataire;27/07/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0F-3A-1A-6A;27;Célibataire;10/10/2013;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0F-45-DF-42;38;Célibataire;30/01/2001;Capable;Pas de régime (non marié);0;0;0;0;0;0;INFORMATION, ARTS, SPECTACLES
AOUT;0F-55-92-D3;3;Divorcé(e);27/09/2003;Capable;Pas de régime (non marié);3;44;42;41;0;0;RETRAITE (SANS PRECISION)
AOUT;0F-56-D6-DD;62;Divorcé(e);25/07/2000;Capable;Pas de régime (non marié);2;33;30;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;0F-6E-97-9F;32;Célibataire;01/04/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;0F-77-EE-47;31;Célibataire;01/06/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;0F-A1-2C-71;55;Divorcé(e);29/01/2009;Capable;Pas de régime (non marié);2;18;19;0;0;0;EMPLOYE DE COMMERCE
AOUT;0F-A1-2C-71;55;Divorcé(e);29/01/2009;Capable;Régime légal à compter du 01/02/1966;2;18;19;0;0;0;EMPLOYE DE COMMERCE
AOUT;0F-B7-CC-55;16;Célibataire;27/12/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0F-BB-B0-1B;11;Célibataire;21/01/2013;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0F-CE-0F-C7;32;Célibataire;12/11/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;0F-FD-78-2F;28;Célibataire;27/08/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;0F-FD-CD-48;25;Célibataire;02/08/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;10-54-33-F4;54;Célibataire;28/03/2007;Capable;0;0;0;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
AOUT;10-54-33-F4;54;Célibataire;28/03/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
AOUT;10-6F-5C-72;44;Célibataire;01/01/1990;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;10-78-D6-BC;20;Célibataire;30/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;10-7C-01-81;14;Célibataire;19/02/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;10-82-0D-E4;46;Marié(e);16/12/1997;Capable;Communauté réduite aux acquets;2;10;6;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
AOUT;10-99-35-63;26;Célibataire;20/01/2015;Capable;Pas de régime (non marié);0;0;0;0;0;0;PERS. DES SERV. DIRECTS AUX PARTICUL
AOUT;10-9F-E3-1C;84;Célibataire;10/03/1988;Capable;0;0;0;0;0;0;0;ANCIEN EMPLOYE OUVRIER
AOUT;10-9F-E3-1C;84;Célibataire;10/03/1988;Capable;Pas de régime (non marié);0;0;0;0;0;0;ANCIEN EMPLOYE OUVRIER
AOUT;10-AA-05-FF;45;Célibataire;16/11/2006;Capable;0;0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;10-AA-05-FF;45;Célibataire;16/11/2006;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;10-AB-07-B4;18;Célibataire;04/01/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;10-D0-F8-0F;45;Marié(e);15/04/2010;Capable;Pas de régime (non marié);3;14;10;10;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;10-D0-F8-0F;45;Marié(e);15/04/2010;Capable;Régime légal à compter du 01/02/1966;3;14;10;10;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;10-F0-D2-D7;21;Célibataire;12/07/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;10-F1-D8-9E;27;Célibataire;02/07/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;11-0B-02-4A;21;Célibataire;12/06/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
AOUT;11-17-EF-FD;42;Marié(e);10/12/2010;Capable;Communauté réduite aux acquets;2;10;8;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;11-2D-47-1C;38;Célibataire;01/02/2010;Capable;Pas de régime (non marié);1;7;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;11-44-58-1A;40;Célibataire;08/09/2009;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;11-4B-D6-7A;42;Célibataire;27/08/2001;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
AOUT;11-52-35-61;20;Célibataire;23/08/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;11-74-E2-6B;32;Célibataire;11/05/2017;Capable;Pas de régime (non marié);1;4;0;0;0;0;OUVRIERS
AOUT;11-86-12-EA;4;Célibataire;24/03/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;11-A7-36-9B;53;Marié(e);01/01/1987;Capable;Séparation de biens;2;23;21;0;0;0;CHEF DE PETITE ENTREPRISE
AOUT;11-BC-B8-17;3;Célibataire;16/12/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;11-C1-EF-73;24;Célibataire;12/06/2002;Capable;0;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;11-C1-EF-73;24;Célibataire;12/06/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;11-D1-DF-63;50;Marié(e);01/01/1994;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;11-D9-CF-DF;17;Célibataire;24/06/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;11-F0-61-44;84;Divorcé(e);22/04/1990;Capable;0;0;0;0;0;0;0;RETRAITE (SANS PRECISION)
AOUT;11-F0-61-44;84;Divorcé(e);22/04/1990;Capable;Pas de régime (non marié);0;0;0;0;0;0;RETRAITE (SANS PRECISION)
AOUT;12-06-44-CD;36;Célibataire;17/10/2016;Capable;0;2;5;2;0;0;0;CADRE D'ENTREPRISE
AOUT;12-06-44-CD;36;Célibataire;17/10/2016;Capable;Pas de régime (non marié);2;5;2;0;0;0;CADRE D'ENTREPRISE
AOUT;12-21-FD-D3;18;Célibataire;20/03/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;12-2A-1A-F6;75;Marié(e);29/10/2018;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;SANS ACTIV. PROF. + 60 ANS
AOUT;12-33-B4-A5;92;Veuf (veuve);26/09/1978;Capable;Communauté universelle;3;60;61;63;0;0;RETRAITE (SANS PRECISION)
AOUT;12-33-B4-A5;92;Veuf (veuve);26/09/1978;Capable;Pas de régime (non marié);3;60;61;63;0;0;RETRAITE (SANS PRECISION)
AOUT;12-36-F4-BE;24;Célibataire;14/09/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;12-39-1C-FB;42;Célibataire;23/11/2017;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;12-39-1C-FB;42;Célibataire;23/11/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;12-5E-43-69;20;Célibataire;21/06/2004;Capable;0;0;0;0;0;0;0;ELEVE
AOUT;12-6E-2A-F3;76;Marié(e);01/01/1991;Capable;0;1;40;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;12-6E-2A-F3;76;Marié(e);01/01/1991;Capable;Communauté réduite aux acquets;1;40;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;12-6F-07-EE;29;Célibataire;17/06/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;12-6F-5C-EC;72;Marié(e);18/01/2001;Capable;Communauté réduite aux acquets;1;48;0;0;0;0;RETRAITE (SANS PRECISION)
AOUT;12-72-17-3D;18;Célibataire;02/06/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;12-73-66-0E;16;Célibataire;29/06/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;12-77-46-62;81;Veuf (veuve);01/01/1980;Capable;Pas de régime (non marié);2;45;42;0;0;0;RETRAITE (SANS PRECISION)
AOUT;12-79-E4-DB;38;Célibataire;08/08/2005;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;12-84-07-CC;42;Marié(e);21/02/2018;Capable;Régime de droit étranger;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;12-92-BB-85;32;Célibataire;17/09/2008;Capable;Communauté réduite aux acquets;2;2;2;0;0;0;CADRE D'ENTREPRISE
AOUT;12-92-BB-85;32;Célibataire;17/09/2008;Capable;Pas de régime (non marié);2;2;2;0;0;0;CADRE D'ENTREPRISE
AOUT;12-92-CA-CF;11;Célibataire;18/07/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;12-CC-3E-CB;20;Célibataire;13/07/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;12-D2-DF-8C;8;Célibataire;04/01/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;12-DD-47-C8;30;Célibataire;24/07/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;13-0B-B3-A3;32;Marié(e);02/04/2020;Capable;0;2;6;4;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;13-0B-B3-A3;32;Marié(e);02/04/2020;Capable;Régime de droit étranger;2;6;4;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;13-32-2F-08;31;Célibataire;18/09/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;13-32-B6-A1;44;Divorcé(e);21/09/2005;Capable;0;2;13;12;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;13-32-B6-A1;44;Divorcé(e);21/09/2005;Capable;Pas de régime (non marié);2;13;12;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;13-3B-9F-8F;56;Marié(e);14/06/2001;Capable;Régime légal à compter du 01/02/1966;2;19;15;0;0;0;EMPLOYE DE COMMERCE
AOUT;13-3C-8A-4F;41;Célibataire;31/01/1996;Capable;Pas de régime (non marié);0;0;0;0;0;0;HUISSIER, OFFI. MINIS., DIV. PROF. LIB.
AOUT;13-42-0A-FC;22;Célibataire;29/09/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;13-45-8E-32;25;Célibataire;13/06/2002;Capable;0;0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;13-45-8E-32;25;Célibataire;13/06/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;13-52-4A-26;27;Célibataire;06/03/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;13-61-8E-AF;34;Célibataire;12/02/2001;Capable;Pas de régime (non marié);0;0;0;0;0;0;PERS. DES SERV. DIRECTS AUX PARTICUL
AOUT;13-7A-28-9F;10;Célibataire;09/01/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;13-88-8F-9B;41;Célibataire;30/06/2015;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;13-AB-10-BA;47;Célibataire;02/02/1995;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;13-AF-91-36;21;Célibataire;10/09/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;13-BC-A6-94;12;Célibataire;09/03/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;13-DE-B3-E2;23;Célibataire;04/12/2001;Capable;0;0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;13-DE-B3-E2;23;Célibataire;04/12/2001;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;13-F0-B7-EB;9;Célibataire;08/09/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;13-F2-58-F7;13;Célibataire;25/02/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;13-FF-3F-5B;18;Célibataire;20/01/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;14-02-85-93;18;Célibataire;20/01/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;14-1A-D8-45;20;Célibataire;20/05/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;14-2D-A4-90;58;Célibataire;17/07/1984;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DES ENTREPRISES
AOUT;14-4C-73-0E;24;Célibataire;14/09/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;14-4E-B0-A1;21;Célibataire;24/08/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;14-5D-2B-14;29;Célibataire;19/06/2002;Capable;0;1;4;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;14-5D-2B-14;29;Célibataire;19/06/2002;Capable;Pas de régime (non marié);1;4;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;14-61-8C-0D;38;Célibataire;30/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
AOUT;14-64-AA-93;19;Célibataire;28/07/2005;Protégé sous condition;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;14-84-D9-5A;62;Divorcé(e);13/11/1995;Capable;0;0;0;0;0;0;0;OUVRIERS
AOUT;14-84-D9-5A;62;Divorcé(e);13/11/1995;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
AOUT;14-86-33-C9;36;Célibataire;23/04/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
AOUT;14-8C-AA-A1;17;Célibataire;06/08/2007;Capable;0;0;0;0;0;0;0;ELEVE
AOUT;14-9A-53-33;43;Marié(e);02/11/2022;Capable;0;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
AOUT;14-9B-46-D2;47;Marié(e);04/11/2004;Capable;Communauté réduite aux acquets;2;5;3;0;0;0;CADRE D'ENTREPRISE
AOUT;14-9B-46-D2;47;Marié(e);04/11/2004;Capable;Pas de régime (non marié);2;5;3;0;0;0;CADRE D'ENTREPRISE
AOUT;14-C9-52-B4;22;Célibataire;04/09/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;14-DE-EF-74;40;Marié(e);13/11/2019;Capable;Communauté universelle;0;0;0;0;0;0;EMPLOYE DE COMMERCE
AOUT;14-E0-C0-CC;8;Célibataire;31/05/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
AOUT;14-E3-FA-12;23;Célibataire;07/09/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
AOUT;14-E6-19-5F;19;Célibataire;02/09/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
